River,Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,npi_mean_NovMar,oni_mean_DecFeb,mei_mean_AprSep,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sst_aprjul,sst_anom,sss_mayaug,total_spawners_y_minus_2,total_spawners_y_minus_3,total_spawners_y_minus_4,total_spawners_y_minus_2_to_4,mean_temp_JunAug,mean_temp_MaySep,max_temp_JunAug,mean_discharge_MarMay,max_discharge_AprSep
Stellako,1964,170113.0,0.0,0.0,0.0,0.0,0.0,288.0,26485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158301.0,1009.076,27.33,,0.6354695033333334,-0.4815,0.0725,-1.456,,,31.16207632651696,124495.0,47241.0,38884.0,210620.0,,,,,88.5999984741211
Stellako,1965,158301.0,0.0,0.0,0.0,0.0,0.0,100.0,21155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583074.0,1009.884,25.78,,-0.7087546033333333,-1.07025,-0.5875,-0.202,,,31.420388881976788,138805.0,124495.0,47241.0,310541.0,,,,,90.3000030517578
Stellako,1966,583074.0,0.0,0.0,0.0,0.0,0.0,977.0,10068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731057.0,1011.274,27.813333333333333,,-0.8769983533333334,-1.3545,-0.4625,-0.258,,,31.03158947137686,31047.0,138805.0,124495.0,294347.0,,,,,85.0
Stellako,1967,731057.0,0.0,0.0,0.0,0.0,0.0,194.0,17376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184315.0,1010.958,26.07333333333333,,-0.6303692166666667,0.2925,-0.375,-1.22,,,31.03063891484187,39418.0,31047.0,138805.0,209270.0,,,,,121.0
Stellako,1968,184315.0,0.0,0.0,0.0,0.0,0.0,179.0,13462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238902.0,1009.018,25.863333333333333,,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,,,30.69878801932702,101684.0,39418.0,31047.0,172149.0,,,,,136.0
Stellako,1969,238902.0,0.0,0.0,0.0,0.0,0.0,833.0,6969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348976.0,1010.83,27.53,,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,,,30.736974972944992,91525.0,101684.0,39418.0,232627.0,,,,,66.8000030517578
Stellako,1970,348976.0,0.0,0.0,0.0,0.0,0.0,288.0,12372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554728.0,1005.734,26.96333333333333,,0.2047551033333333,-1.91925,1.1,-1.08,,,31.64413074346689,30420.0,91525.0,101684.0,223629.0,,,,,45.9000015258789
Stellako,1971,554728.0,0.0,0.0,0.0,0.0,0.0,85.0,22757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144381.0,1011.482,25.21333333333333,,-0.0711822576666666,-0.64375,-1.3125,-1.27,,,31.12388130334708,49341.0,30420.0,91525.0,171286.0,,,,,64.3000030517578
Stellako,1972,144381.0,0.0,0.0,0.0,0.0,0.0,131.0,18350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240736.0,1011.836,25.88,,-0.322304651,0.1634999999999999,-1.8425,-1.158,,,30.908748039832485,45876.0,49341.0,30420.0,125637.0,,,,,166.0
Stellako,1973,240736.0,0.0,0.0,0.0,0.0,0.0,1170.0,3837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246689.0,1009.514,28.27,,-0.4380004316666667,0.94825,-0.4875,-1.408,,,31.152004205263577,39726.0,45876.0,49341.0,134943.0,,,,,62.5999984741211
Stellako,1974,246689.0,0.0,0.0,0.0,0.0,0.0,496.0,17385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513105.0,1009.06,24.72,,-0.3501739266666667,-0.296,-1.085,-0.126,,,30.41066866654616,36771.0,39726.0,45876.0,122373.0,,,,,96.3000030517578
Stellako,1975,513105.0,0.0,0.0,0.0,0.0,0.0,204.0,4130.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711237.0,1010.026,25.95,,0.7798425266666666,0.624,-0.595,-1.538,,,31.72751397352953,30755.0,36771.0,39726.0,107252.0,,,,,36.5
Stellako,1976,711237.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122420.0,1010.094,25.05,,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,,,30.698712238898644,41473.0,30755.0,36771.0,108999.0,,,,,161.0
Stellako,1977,122420.0,0.0,0.0,0.0,0.0,0.0,1823.0,44784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295694.0,1005.954,27.25333333333333,,1.5284769666666669,-1.87675,1.1425,-0.246,,,31.193813140575703,176079.0,41473.0,30755.0,248307.0,,,,,87.8000030517578
Stellako,1978,295694.0,0.0,0.0,0.0,0.0,0.0,3852.0,10077.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852392.0,1006.492,27.15,,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,,,30.534987412966217,150741.0,176079.0,41473.0,368293.0,,,,,59.2000007629395
Stellako,1979,1852392.0,0.0,0.0,0.0,0.0,0.0,150.0,19534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284339.0,1010.552,26.56,0.185,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,,,31.440927212054916,23452.0,150741.0,176079.0,350272.0,,,,,82.1999969482422
Stellako,1980,284339.0,0.0,0.0,0.0,0.0,0.0,74.0,64645.0,0.0,0.0,0.0,2919.0,0.0,0.0,0.0,0.0,0.0,0.0,237504.0,1007.686,27.08333333333333,0.355,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,,,31.24885562750009,60421.0,23452.0,150741.0,234614.0,,,,,23.7999992370605
Stellako,1981,237504.0,0.0,0.0,0.0,0.0,0.0,860.0,27506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445024.0,1004.438,26.37333333333333,-0.255,-0.53494929,-0.5375,0.985,0.862,,,30.675391637361965,290116.0,60421.0,23452.0,373989.0,,,,,61.7999992370605
Stellako,1982,445024.0,0.0,0.0,0.0,0.0,0.0,31.0,56488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526984.0,1010.602,26.64,0.8983333333333333,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,,,31.104123849135178,72073.0,290116.0,60421.0,422610.0,,,,,68.9000015258789
Stellako,1983,526984.0,0.0,0.0,0.0,0.0,0.0,207.0,48040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681128.0,1003.46,28.766666666666666,1.2616666666666667,0.2813847666666667,-0.01175,0.815,1.406,,,31.104361093961277,22021.0,72073.0,290116.0,384210.0,,,,,32.0999984741211
Stellako,1984,681128.0,0.0,0.0,0.0,0.0,0.0,28.0,145156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455291.0,1006.28,26.013333333333332,-0.2866666666666667,-0.1640481899999999,-0.3995,1.4825,0.116,11.555582046508787,-0.7967262325864848,31.116254623119644,69434.0,22021.0,72073.0,163528.0,,,,,35.5
Stellako,1985,455291.0,0.0,0.0,0.0,0.0,0.0,1900.0,219255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362232.0,1010.006,25.64333333333333,-0.635,0.170517743,-0.81225,0.3725,0.002,11.865926265716553,-0.4863820133787211,31.48620146971482,121739.0,69434.0,22021.0,213194.0,,,,,55.4000015258789
Stellako,1986,362232.0,0.0,0.0,0.0,0.0,0.0,1129.0,51734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144418.0,1004.794,26.156666666666663,0.315,-1.2994893666666667,-0.87225,1.13,0.46,11.95290207862854,-0.3994062004667338,31.161187905531666,60973.0,121739.0,69434.0,252146.0,,,,,44.0999984741211
Stellako,1987,1144418.0,0.0,0.0,0.0,0.0,0.0,170.0,46504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903283.0,1005.968,27.80333333333333,1.7283333333333333,0.3326573833333333,-1.07675,1.4975,1.086,12.169358730316162,-0.1829495487791117,31.153977063985973,42296.0,60973.0,121739.0,225008.0,,,,,45.7999992370605
Stellako,1988,903283.0,0.0,0.0,0.0,0.0,0.0,87.0,158607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364112.0,1008.134,27.406666666666663,-1.16,0.8647857866666667,-0.383,0.5325,-0.286,12.002808094024658,-0.3495001850706156,30.691513795119064,77378.0,42296.0,60973.0,180647.0,,,,,37.5999984741211
Stellako,1989,364112.0,0.0,0.0,0.0,0.0,0.0,23.0,266430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476408.0,1011.742,24.93,-0.8966666666666667,0.90987403,2.3985,-1.0175,-0.0859999999999999,12.578413486480711,0.226105207385439,31.586970696082485,211111.0,77378.0,42296.0,330785.0,,,,,46.5999984741211
Stellako,1990,476408.0,0.0,0.0,0.0,0.0,0.0,14.0,30996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470053.0,1010.906,26.686666666666667,0.1116666666666666,-0.0613260966666666,1.68725,-0.76,-0.314,12.460647344589232,0.1083390654939595,31.1133088698754,367751.0,211111.0,77378.0,656240.0,,,,,49.2999992370605
Stellako,1991,470053.0,0.0,0.0,0.0,0.0,0.0,158.0,116424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648446.0,1011.244,27.036666666666665,0.5566666666666666,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,11.83276391029358,-0.5195443688016947,31.33638411301833,43189.0,367751.0,211111.0,622051.0,,,,,47.9000015258789
Stellako,1992,648446.0,0.0,0.0,0.0,0.0,0.0,28.0,82191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553471.0,1006.456,28.363333333333333,1.0266666666666666,-0.05881037,1.06725,0.04,1.056,13.161350011825562,0.8090417327302877,31.19776131556584,93928.0,43189.0,367751.0,504868.0,,,,,50.0
Stellako,1993,553471.0,0.0,0.0,0.0,0.0,0.0,1145.0,425114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956333.0,1008.754,26.82333333333333,1.0116666666666667,-2.2754968,1.5175,0.0775,1.686,13.04655146598816,0.6942431868928853,30.87614213503324,94931.0,93928.0,43189.0,232048.0,,,,,63.0
Stellako,1994,956333.0,0.0,0.0,0.0,0.0,0.0,259.0,95047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388978.0,1010.356,26.8,0.5266666666666667,-1.9444107,0.15675,0.53,-0.53,12.63750958442688,0.285201305331606,31.0661096572876,97985.0,94931.0,93928.0,286844.0,,,,,65.1999969482422
Stellako,1995,388978.0,0.0,0.0,0.0,0.0,0.0,275.0,89664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771677.0,1008.562,27.66333333333333,-0.2749999999999999,-1.02555351,0.6405000000000001,-0.65,0.806,13.115184783935549,0.762876504840273,31.29348688859206,91400.0,97985.0,94931.0,284316.0,,,,,64.5999984741211
Stellako,1996,771677.0,0.0,0.0,0.0,0.0,0.0,13.0,37271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202078.0,1007.772,25.84,-0.7166666666666667,-0.49204,-1.16175,0.8275,0.642,12.100344181060793,-0.2519640980344828,30.57647264920748,136847.0,91400.0,97985.0,326232.0,,,,,86.6999969482422
Stellako,1997,202078.0,0.0,0.0,0.0,0.0,0.0,127.0,133793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835157.0,1008.67,26.23333333333333,1.653333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,13.045072078704834,0.6927637996095601,30.0048015667842,122780.0,136847.0,91400.0,351027.0,,,,,146.0
Stellako,1998,835157.0,0.0,0.0,0.0,0.0,0.0,75.0,241673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216713.0,1005.478,28.87333333333333,0.1016666666666666,0.8962181933333333,-0.64725,1.2125,-1.068,13.13564920425415,0.7833409251588765,31.00880479812622,332207.0,122780.0,136847.0,591834.0,,,,,53.5999984741211
Stellako,1999,216713.0,0.0,0.0,0.0,0.0,0.0,16.0,88649.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,692039.0,1009.446,25.21333333333333,-1.1866666666666663,1.38527183,0.1132499999999999,-1.0275,-2.122,11.442471504211426,-0.909836774883848,30.904890647301308,55410.0,332207.0,122780.0,510397.0,,,,,63.4000015258789
Stellako,2000,692039.0,0.0,0.0,0.0,0.0,0.0,0.0,56540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245067.0,1008.446,25.11,-0.675,1.5269583,0.7345,-1.515,-1.218,12.48369812965393,0.1313898505586568,30.912866775806133,185697.0,55410.0,332207.0,573314.0,,,,,30.7000007629395
Stellako,2001,245067.0,0.0,0.0,0.0,0.0,0.0,73.0,176479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561079.0,1007.084,25.98333333333333,-0.2383333333333333,2.660991533333333,-1.4055,0.015,-1.642,11.704925060272217,-0.647383218823057,31.640999207129845,138151.0,185697.0,55410.0,379258.0,,,,,33.5
Stellako,2002,561079.0,0.0,0.0,0.0,0.0,0.0,0.0,56658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277491.0,1009.196,26.52,0.3616666666666667,2.0203324,0.56625,-1.08,-0.658,11.651700973510742,-0.7006073055845317,31.301097136277416,372000.0,138151.0,185697.0,695848.0,,,,,112.0
Stellako,2003,277491.0,0.0,0.0,0.0,0.0,0.0,0.0,133503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678056.0,1005.066,27.56,-0.0966666666666666,1.86609866,-0.25075,1.315,0.124,12.809890508651732,0.4575822295564595,31.238058163569523,151000.0,372000.0,138151.0,661151.0,,,,,28.1000003814697
Stellako,2004,678056.0,0.0,0.0,0.0,0.0,0.0,0.0,30474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273546.0,1008.564,27.0,0.1233333333333333,0.38554044,-0.65775,-0.3775,0.16,13.285678148269652,0.9333698691743796,31.250238491938667,322711.0,151000.0,372000.0,845711.0,,,,,33.2999992370605
Stellako,2005,273546.0,0.0,0.0,0.0,0.0,0.0,47.0,70089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307985.0,1008.15,27.293333333333333,0.0866666666666666,-1.5064687166666668,-0.25825,-0.025,0.182,13.14409112930298,0.7917828502077047,30.804288644057053,78100.0,322711.0,151000.0,551811.0,,,,,67.4000015258789
Stellako,2006,307985.0,0.0,0.0,0.0,0.0,0.0,5.0,83718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59073.0,1010.108,25.90333333333333,0.0016666666666666,-1.04372476,-1.0085,0.02,-0.432,12.168338537216188,-0.1839697418790873,31.06126374464769,86738.0,78100.0,322711.0,487549.0,,,,,35.5999984741211
Stellako,2007,59073.0,0.0,332.0,0.0,0.0,0.0,153.0,24066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228384.0,1009.826,27.316666666666663,-0.7116666666666667,-0.1777491063333333,1.04775,-0.73,-0.162,11.94890284538269,-0.4034054337125834,30.97275810975295,175346.0,86738.0,78100.0,340184.0,,,,,183.0
Stellako,2008,228384.0,0.0,0.0,664.0,0.0,0.0,12.0,14605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40724.0,1009.304,25.12333333333333,-0.9516666666666668,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,10.762346744537354,-1.5899615345579203,31.332856985238884,147194.0,175346.0,86738.0,409278.0,,,,,69.5999984741211
Stellako,2009,40724.0,0.0,97.0,0.0,0.0,0.0,109.0,33547.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,406365.0,1013.466,25.916666666666664,-0.0066666666666666,0.66514552,0.22425,-1.74,-0.584,11.355268001556396,-0.9970402775388774,31.385337609511154,41481.0,147194.0,175346.0,364021.0,,,,,67.0999984741211
Stellako,2010,406365.0,0.0,0.0,0.0,0.0,0.0,22.0,4754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196347.0,1006.49,28.136666666666667,-1.3316666666666666,1.6738658666666666,-2.6745,-0.0925,-1.524,12.098945379257202,-0.2533628998380717,30.413659059084377,159749.0,41481.0,147194.0,348424.0,,,,,49.4000015258789
Stellako,2011,196347.0,0.0,0.0,0.0,0.0,0.0,504.0,87302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285866.0,1011.132,25.306666666666665,-1.096666666666667,0.3997249266666667,-0.32875,-1.645,-1.782,12.0687255859375,-0.2835826931577738,30.181835871476395,27627.0,159749.0,41481.0,228857.0,,,,,165.0
Stellako,2012,285866.0,0.0,0.0,0.0,0.0,0.0,0.0,19902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181922.0,1010.324,25.83333333333333,-0.1583333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,12.007420301437378,-0.3448879776578959,29.68604370263907,202803.0,27627.0,159749.0,390179.0,,,,,94.0
Stellako,2013,181922.0,0.0,0.0,0.0,0.0,0.0,16411.0,13749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551968.0,1010.312,26.35333333333333,-0.6233333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,12.378408193588257,0.0260999144929829,30.92457404503456,85628.0,202803.0,27627.0,316058.0,,,,,44.9000015258789
Stellako,2014,1551968.0,0.0,0.0,0.0,0.0,0.0,0.0,50866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171903.0,1009.804,26.326666666666668,0.0383333333333333,-0.7239368633333333,0.439,-0.4325,0.468,12.440690994262695,0.0883827151674214,30.860975962418777,138000.0,85628.0,202803.0,426431.0,,,,,54.2999992370605
Stellako,2015,171903.0,0.0,0.0,0.0,0.0,0.0,67.0,129587.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54728.0,1007.862,27.27,1.5233333333333334,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,13.376975536346436,1.0246672572511617,30.27157240647536,110000.0,138000.0,85628.0,333628.0,,,,,159.0
Stellako,2016,54728.0,0.0,0.0,0.0,0.0,0.0,235.0,11940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115634.0,1006.588,29.130000000000003,0.3066666666666666,0.0258715233333333,0.0627499999999999,0.9725,0.322,13.500998973846436,1.1486906947511617,30.16868587640616,506000.0,110000.0,138000.0,754000.0,,,,,35.0999984741211
Stellako,2017,115634.0,0.0,0.0,0.0,0.0,0.0,462.0,6994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398667.0,1010.256,26.356666666666666,-0.39,-0.81415251,1.10825,0.1575,-0.1,12.651707887649536,0.2993996085542623,29.34804190122164,101000.0,506000.0,110000.0,717000.0,,,,,87.4000015258789
Stellako,2018,398667.0,0.0,0.0,0.0,0.0,0.0,66.0,38089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85526.0,1012.978,25.793333333333333,-0.2916666666666667,-2.1559666666666666,-0.292,-0.1149999999999999,-0.342,12.965505361557009,0.613197082461733,30.463890955998345,30300.0,101000.0,506000.0,637300.0,,,,,156.0
Stellako,2019,85526.0,0.0,0.0,0.0,0.0,0.0,63.0,31792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57784.0,1009.398,27.47,0.2766666666666666,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,12.803886890411375,0.4515786113161031,30.73067092895508,91391.0,30300.0,101000.0,222691.0,,,,,45.5999984741211
Stellako,2020,57784.0,0.0,0.0,0.0,0.0,0.0,47.0,20640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137357.0,1011.762,27.22,-0.6849999999999999,-2.1876051333333333,2.22225,-1.16,-0.914,12.469040870666504,0.11673259157123,30.192767253288856,177000.0,91391.0,30300.0,298691.0,,,,,82.5999984741211
Stellako,2021,137357.0,0.0,0.0,0.0,0.0,0.0,9.0,4837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227922.0,1010.636,25.65333333333333,-1.1966666666666668,-1.0642314366666668,-0.8255,-1.09,-1.754,12.160611391067505,-0.1916968880277689,31.22336013500507,46100.0,177000.0,91391.0,314491.0,,,,,86.3000030517578
Stellako,2022,227922.0,0.0,0.0,0.0,0.0,0.0,0.0,27578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84000.0,1010.524,25.746666666666663,-1.7983333333333331,-1.8655508666666665,0.72375,-2.1725,-2.174,11.87989377975464,-0.4724144993406352,31.550317947681133,44411.0,46100.0,177000.0,267511.0,,,,,77.1999969482422
Stellako,2023,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75542.0,1011.92,26.063333333333333,0.2816666666666667,-1.9729653666666669,-0.37825,-1.8875,-2.586,12.199646472930908,-0.1526618061643656,31.60662152216985,,44411.0,46100.0,,,,,,43.5
